#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Klebsiella pneumoniae","UHKPC77","""1134709401481 Klebsiella pneumoniae UHKPC77 UHKPC77-PE-IL8-1 Sample"",""SRS420219"",""UHKPC77""","PDT000015892.2","aac(3)-IVa=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=I,doxycycline=I,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=I,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC96","""1134709401485 Klebsiella pneumoniae UHKPC96 UHKPC96-PE-IL9-1 Sample"",""SRS420221"",""UHKPC96""","PDT000015893.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=I,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=I,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","DMC1097","""1134709401413 Klebsiella pneumoniae DMC1097 DMC1097-PE-IL12-1 Sample"",""DMC1097"",""SAMN01902180"",""SRS420058""","PDT000015896.3","aac(6')-Ib'=COMPLETE,aac(6')-Ib=PARTIAL,aadA1=COMPLETE,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","aac(6')-Ib'=COMPLETE,aac(6')-Ib=PARTIAL,aadA1=COMPLETE,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-11=COMPLETE,blaSHV-12=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=S,doxycycline=S,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","DMC1316","""1134709401415 Klebsiella pneumoniae DMC1316 DMC1316-PE-IL15-1 Sample"",""DMC1316"",""SRS420059""","PDT000015897.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC=PARTIAL_END_OF_CONTIG,blaOXA=PARTIAL_END_OF_CONTIG,blaSHV-12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,ompK36_D135DGD=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,phoQ_D438N=POINT,pmrB_R256G=POINT,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC=PARTIAL_END_OF_CONTIG,blaOXA=PARTIAL_END_OF_CONTIG,blaSHV-12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,ompK36_D135DGD=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,phoQ_D438N=POINT,pmrB_R256G=POINT,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=R,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=R,doripenem=R,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC59","""1134709401473 Klebsiella pneumoniae UHKPC59 UHKPC59-PE-IL19-1 Sample"",""SRS420204"",""UHKPC59""","PDT000015900.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=I,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC17","""1134709401437 Klebsiella pneumoniae UHKPC17 UHKPC17-PE-IL21-1 Sample"",""SRS420052"",""UHKPC17""","PDT000015902.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=S,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=I,levofloxacin=R,meropenem=S,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC18","""1134709401439 Klebsiella pneumoniae UHKPC179 UHKPC18-PE-IL22-1 Sample"",""SRS420053"",""UHKPC18""","PDT000015903.2","aac(3)-IVa=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=I,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=I,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC02","""1134709401423 Klebsiella pneumoniae UHKPC01 UHKPC02-PE-IL26-1 Sample"",""SRS420062"",""UHKPC02""","PDT000015906.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=R,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC67","""1134709401477 Klebsiella pneumoniae UHKPC67 UHKPC67-PE-IL6-1 Sample"",""SRS420214"",""UHKPC67""","PDT000015907.2","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC22","""1134709401441 Klebsiella pneumoniae UHKPC18 UHKPC22-PE-IL10-1 Sample"",""SRS420054"",""UHKPC22""","PDT000016121.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-7=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-7=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=R,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","VAKPC252","""1134709401487 Klebsiella pneumoniae VAKPC252 VAKP252-PE-IL1-1 Sample"",""SRS420222"",""VAKPC252""","PDT000016123.2","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=R,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S"
"Klebsiella pneumoniae","VAKPC297","""1134709401501 Klebsiella pneumoniae VAKPC297 VAKP297-PE-IL8-1 Sample"",""SRS420244"",""VAKPC297""","PDT000016129.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-11=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-11=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=I,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","540_1460","""1134709401405 Klebsiella pneumoniae 540_1460 5401460-PE-IL34-1 Sample"",""540_1460"",""SRS420071""","PDT000016135.2","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA2=COMPLETE,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC40","""1134709401461 Klebsiella pneumoniae UHKPC33 UHKPC40-PE-IL1-1 Sample"",""SRS420101"",""UHKPC40""","PDT000016137.2","aac(3)-IVa=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA2=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=R,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","DMC0526","""1134709401409 Klebsiella pneumoniae DMC0526 DMC0526-PE-IL10-1 Sample"",""DMC0526"",""SRS420073""","PDT000016139.2","aadA2=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","aadA2=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,ompK36_T136TDT=POINT,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE","amikacin=S,aztreonam=R,cefepime=R,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=S,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC48","""1134709401467 Klebsiella pneumoniae UHKPC47 UHKPC48-PE-IL17-1 Sample"",""SRS420120"",""UHKPC48""","PDT000016140.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=R,doxycycline=I,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=I,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
"Klebsiella pneumoniae","UHKPC32","""1134709401457 Klebsiella pneumoniae UHKPC31 UHKPC32-PE-IL15-1 Sample"",""SRS420088"",""UHKPC32""","PDT000016141.2","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","aac(3)-IVa=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,aph(3')-Ia=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,blaKPC-3=COMPLETE,blaOXA-9=COMPLETE,blaSHV-12=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,fosA=COMPLETE,gyrA_D87N=POINT,gyrA_S83I=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80I=POINT,pmrB_R256G=POINT,sul1=COMPLETE,sul3=COMPLETE","amikacin=S,aztreonam=R,cefepime=I,cefotaxime=R,ceftazidime=R,ciprofloxacin=R,colistin=S,doripenem=I,doxycycline=S,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=S,piperacillin-tazobactam=R,polymyxin B=S,ticarcillin-clavulanic acid=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R"
